"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Manitoba","2016A000246","Propane forced air furnace","Percent","239","units","0","v95637592","8.8","","F","","","0"
"2019","Manitoba","2016A000246","Propane forced air furnace","Percent","239","units","0","v95637592","8.8","","F","","","0"
"2021","Manitoba","2016A000246","Propane forced air furnace","Percent","239","units","0","v95637592","8.8","","F","","","0"
"2013","Manitoba","2016A000246","Other fuel forced air furnace","Percent","239","units","0","v95637593","8.9","","F","","","0"
"2015","Manitoba","2016A000246","Other fuel forced air furnace","Percent","239","units","0","v95637593","8.9","","F","","","0"
"2017","Manitoba","2016A000246","Other fuel forced air furnace","Percent","239","units","0","v95637593","8.9","","F","","","0"
"2019","Manitoba","2016A000246","Other fuel forced air furnace","Percent","239","units","0","v95637593","8.9","","F","","","0"
"2021","Manitoba","2016A000246","Other fuel forced air furnace","Percent","239","units","0","v95637593","8.9","","F","","","0"
"2013","Manitoba","2016A000246","Electric baseboard heaters","Percent","239","units","0","v95637594","8.10","13","","","","0"
"2015","Manitoba","2016A000246","Electric baseboard heaters","Percent","239","units","0","v95637594","8.10","14","","","","0"
"2017","Manitoba","2016A000246","Electric baseboard heaters","Percent","239","units","0","v95637594","8.10","17","","","","0"
"2019","Manitoba","2016A000246","Electric baseboard heaters","Percent","239","units","0","v95637594","8.10","18","","","","0"
"2021","Manitoba","2016A000246","Electric baseboard heaters","Percent","239","units","0","v95637594","8.10","15","","","","0"
"2013","Manitoba","2016A000246","Heating stove","Percent","239","units","0","v95637595","8.11","1","E","","","0"
"2015","Manitoba","2016A000246","Heating stove","Percent","239","units","0","v95637595","8.11","","F","","","0"
"2017","Manitoba","2016A000246","Heating stove","Percent","239","units","0","v95637595","8.11","","F","","","0"
"2019","Manitoba","2016A000246","Heating stove","Percent","239","units","0","v95637595","8.11","","F","","","0"
"2021","Manitoba","2016A000246","Heating stove","Percent","239","units","0","v95637595","8.11","","F","","","0"
"2013","Manitoba","2016A000246","Electric heating stove","Percent","239","units","0","v95637596","8.12","","F","","","0"
"2015","Manitoba","2016A000246","Electric heating stove","Percent","239","units","0","v95637596","8.12","","F","","","0"
"2017","Manitoba","2016A000246","Electric heating stove","Percent","239","units","0","v95637596","8.12","","F","","","0"
"2019","Manitoba","2016A000246","Electric heating stove","Percent","239","units","0","v95637596","8.12","","F","","","0"
"2021","Manitoba","2016A000246","Electric heating stove","Percent","239","units","0","v95637596","8.12","","F","","","0"
"2013","Manitoba","2016A000246","Natural gas heating stove","Percent","239","units","0","v95637597","8.13","","F","","","0"
"2015","Manitoba","2016A000246","Natural gas heating stove","Percent","239","units","0","v95637597","8.13","","F","","","0"
"2017","Manitoba","2016A000246","Natural gas heating stove","Percent","239","units","0","v95637597","8.13","","F","","","0"
"2019","Manitoba","2016A000246","Natural gas heating stove","Percent","239","units","0","v95637597","8.13","","F","","","0"
"2021","Manitoba","2016A000246","Natural gas heating stove","Percent","239","units","0","v95637597","8.13","","F","","","0"
"2013","Manitoba","2016A000246","Oil heating stove","Percent","239","units","0","v95637598","8.14","","F","","","0"
"2015","Manitoba","2016A000246","Oil heating stove","Percent","239","units","0","v95637598","8.14","","F","","","0"
"2017","Manitoba","2016A000246","Oil heating stove","Percent","239","units","0","v95637598","8.14","","F","","","0"
"2019","Manitoba","2016A000246","Oil heating stove","Percent","239","units","0","v95637598","8.14","","F","","","0"
"2021","Manitoba","2016A000246","Oil heating stove","Percent","239","units","0","v95637598","8.14","","F","","","0"
"2013","Manitoba","2016A000246","Wood heating stove","Percent","239","units","0","v95637599","8.15","96","","","","0"
"2015","Manitoba","2016A000246","Wood heating stove","Percent","239","units","0","v95637599","8.15","","F","","","0"
"2017","Manitoba","2016A000246","Wood heating stove","Percent","239","units","0","v95637599","8.15","","F","","","0"
"2019","Manitoba","2016A000246","Wood heating stove","Percent","239","units","0","v95637599","8.15","","F","","","0"
"2021","Manitoba","2016A000246","Wood heating stove","Percent","239","units","0","v95637599","8.15","","F","","","0"
"2013","Manitoba","2016A000246","Propane heating stove","Percent","239","units","0","v95637602","8.18","","F","","","0"
"2015","Manitoba","2016A000246","Propane heating stove","Percent","239","units","0","v95637602","8.18","","F","","","0"
"2017","Manitoba","2016A000246","Propane heating stove","Percent","239","units","0","v95637602","8.18","","F","","","0"
"2019","Manitoba","2016A000246","Propane heating stove","Percent","239","units","0","v95637602","8.18","","F","","","0"
"2021","Manitoba","2016A000246","Propane heating stove","Percent","239","units","0","v95637602","8.18","","F","","","0"
"2013","Manitoba","2016A000246","Other fuel heating stove","Percent","239","units","0","v95637603","8.19","","F","","","0"
"2015","Manitoba","2016A000246","Other fuel heating stove","Percent","239","units","0","v95637603","8.19","","F","","","0"
"2017","Manitoba","2016A000246","Other fuel heating stove","Percent","239","units","0","v95637603","8.19","","F","","","0"
"2019","Manitoba","2016A000246","Other fuel heating stove","Percent","239","units","0","v95637603","8.19","","F","","","0"
"2021","Manitoba","2016A000246","Other fuel heating stove","Percent","239","units","0","v95637603","8.19","","F","","","0"
"2013","Manitoba","2016A000246","Boiler with hot water or steam radiators","Percent","239","units","0","v95637604","8.20","7","E","","","0"
"2015","Manitoba","2016A000246","Boiler with hot water or steam radiators","Percent","239","units","0","v95637604","8.20","5","E","","","0"
"2017","Manitoba","2016A000246","Boiler with hot water or steam radiators","Percent","239","units","0","v95637604","8.20","5","E","","","0"
"2019","Manitoba","2016A000246","Boiler with hot water or steam radiators","Percent","239","units","0","v95637604","8.20","7","E","","","0"
"2021","Manitoba","2016A000246","Boiler with hot water or steam radiators","Percent","239","units","0","v95637604","8.20","7","","","","0"
"2013","Manitoba","2016A000246","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637605","8.21","","F","","","0"
"2015","Manitoba","2016A000246","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637605","8.21","","F","","","0"
"2017","Manitoba","2016A000246","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637605","8.21","","F","","","0"
"2019","Manitoba","2016A000246","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637605","8.21","","F","","","0"
"2021","Manitoba","2016A000246","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637605","8.21","","F","","","0"
"2013","Manitoba","2016A000246","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637606","8.22","58","","","","0"
"2015","Manitoba","2016A000246","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637606","8.22","","F","","","0"
"2017","Manitoba","2016A000246","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637606","8.22","","F","","","0"
"2019","Manitoba","2016A000246","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637606","8.22","66","","","","0"
"2021","Manitoba","2016A000246","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637606","8.22","56","","","","0"
"2013","Manitoba","2016A000246","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637607","8.23","","F","","","0"
"2015","Manitoba","2016A000246","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637607","8.23","","F","","","0"
"2017","Manitoba","2016A000246","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637607","8.23","","F","","","0"
"2019","Manitoba","2016A000246","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637607","8.23","","F","","","0"
"2021","Manitoba","2016A000246","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637607","8.23","","F","","","0"
"2013","Manitoba","2016A000246","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637608","8.24","","F","","","0"
"2015","Manitoba","2016A000246","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637608","8.24","","F","","","0"
"2017","Manitoba","2016A000246","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637608","8.24","","F","","","0"
"2019","Manitoba","2016A000246","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637608","8.24","","F","","","0"
"2021","Manitoba","2016A000246","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637608","8.24","","F","","","0"
"2013","Manitoba","2016A000246","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637611","8.27","","F","","","0"
"2015","Manitoba","2016A000246","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637611","8.27","","F","","","0"
"2017","Manitoba","2016A000246","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637611","8.27","","F","","","0"
"2019","Manitoba","2016A000246","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637611","8.27","","F","","","0"
"2021","Manitoba","2016A000246","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637611","8.27","","F","","","0"
"2013","Manitoba","2016A000246","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637612","8.28","","F","","","0"
"2015","Manitoba","2016A000246","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637612","8.28","","F","","","0"
"2017","Manitoba","2016A000246","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637612","8.28","","F","","","0"
"2019","Manitoba","2016A000246","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637612","8.28","","F","","","0"
"2021","Manitoba","2016A000246","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637612","8.28","","F","","","0"
"2013","Manitoba","2016A000246","Electric radiant heating","Percent","239","units","0","v95637613","8.29","","F","","","0"
"2015","Manitoba","2016A000246","Electric radiant heating","Percent","239","units","0","v95637613","8.29","","F","","","0"
"2017","Manitoba","2016A000246","Electric radiant heating","Percent","239","units","0","v95637613","8.29","","F","","","0"
"2019","Manitoba","2016A000246","Electric radiant heating","Percent","239","units","0","v95637613","8.29","","F","","","0"
"2021","Manitoba","2016A000246","Electric radiant heating","Percent","239","units","0","v95637613","8.29","","F","","","0"
"2013","Manitoba","2016A000246","Heat pump","Percent","239","units","0","v95637614","8.30","1","E","","","0"
"2015","Manitoba","2016A000246","Heat pump","Percent","239","units","0","v95637614","8.30","","F","","","0"
"2017","Manitoba","2016A000246","Heat pump","Percent","239","units","0","v95637614","8.30","","F","","","0"
"2019","Manitoba","2016A000246","Heat pump","Percent","239","units","0","v95637614","8.30","","F","","","0"
"2021","Manitoba","2016A000246","Heat pump","Percent","239","units","0","v95637614","8.30","","F","","","0"
"2013","Manitoba","2016A000246","Other type of heating system","Percent","239","units","0","v95637615","8.31","","F","","","0"
"2015","Manitoba","2016A000246","Other type of heating system","Percent","239","units","0","v95637615","8.31","","F","","","0"
